compliance_id,client_id,compliance_type,due_date,completion_date,status,risk_score,regulatory_body,penalty_amount,remediation_required
COMP201082,CL108887,KYC,24/05/2022,25/05/2022,Compliant,3.32,Income_Tax,0.0,No
COMP201083,CL119696,disclosure,25/06/2023,27/06/2023,Compliant,2.51,FIU,0.0,No
COMP201084,CL118139,KYC,09/06/2025,06/06/2025,Compliant,2.64,SEBI,0.0,No
COMP201085,CL105836,disclosure,11/09/2024,13/09/2024,Compliant,2.43,FIU,0.0,No
COMP201086,CL101959,KYC,07/01/2025,10/01/2025,Compliant,2.04,SEBI,0.0,No
COMP201087,CL107651,tax_reporting,16/09/2024,17/10/2024,Non_compliant,9.63,RBI,13475.57,Yes
COMP201088,CL116531,tax_reporting,08/03/2021,,Pending,4.45,Income_Tax,0.0,Yes
COMP201089,CL111450,tax_reporting,03/06/2022,31/05/2022,Compliant,3.53,SEBI,0.0,No
COMP201090,CL106022,disclosure,23/08/2024,18/08/2024,Compliant,3.65,FIU,0.0,No
COMP201091,CL116874,tax_reporting,24/05/2024,26/05/2024,Compliant,1.2,SEBI,0.0,No
COMP201092,CL115179,AML,11/04/2021,,Pending,6.67,RBI,0.0,Yes
COMP201093,CL117790,disclosure,03/06/2021,05/06/2021,Compliant,1.96,RBI,0.0,No
COMP201094,CL117652,tax_reporting,08/07/2021,,Pending,4.4,FIU,0.0,Yes
COMP201095,CL112170,disclosure,13/11/2021,13/11/2021,Compliant,2.89,FIU,0.0,No
COMP201096,CL105342,disclosure,07/10/2022,02/10/2022,Compliant,3.89,Income_Tax,0.0,No
COMP201097,CL116769,AML,06/02/2025,04/02/2025,Compliant,1.9,RBI,0.0,No
COMP201098,CL118458,AML,08/08/2022,13/08/2022,Compliant,2.89,FIU,0.0,No
COMP201099,CL112345,disclosure,10/04/2021,12/04/2021,Compliant,2.9,RBI,0.0,No
COMP201100,CL103269,AML,09/01/2022,12/01/2022,Compliant,1.57,SEBI,0.0,No
COMP201101,CL107172,tax_reporting,21/02/2021,22/02/2021,Compliant,2.6,RBI,0.0,No
COMP201102,CL104441,AML,28/10/2023,31/10/2023,Compliant,1.45,RBI,0.0,No
COMP201103,CL100664,disclosure,16/03/2023,14/03/2023,Compliant,1.07,Income_Tax,0.0,No
COMP201104,CL118875,disclosure,30/01/2025,28/01/2025,Compliant,2.57,SEBI,0.0,No
COMP201105,CL107080,disclosure,15/05/2023,,Pending,5.0,FIU,0.0,Yes
COMP201106,CL111679,AML,03/11/2021,27/12/2021,Non_compliant,7.99,Income_Tax,38842.98,Yes
COMP201107,CL119334,tax_reporting,30/12/2021,29/12/2021,Compliant,2.2,Income_Tax,0.0,No
COMP201108,CL110911,KYC,20/01/2024,25/01/2024,Compliant,3.69,FIU,0.0,No
COMP201109,CL112017,disclosure,10/02/2025,05/02/2025,Compliant,3.47,FIU,0.0,No
COMP201110,CL109738,tax_reporting,29/01/2021,26/01/2021,Compliant,1.3,FIU,0.0,No
COMP201111,CL116299,tax_reporting,16/05/2023,21/05/2023,Compliant,1.7,SEBI,0.0,No
COMP201112,CL118168,KYC,30/11/2024,05/12/2024,Compliant,2.0,SEBI,0.0,No
COMP201113,CL119934,tax_reporting,17/10/2024,15/10/2024,Compliant,2.76,RBI,0.0,No
COMP201114,CL119988,tax_reporting,31/07/2022,28/07/2022,Compliant,3.68,RBI,0.0,No
COMP201115,CL110363,KYC,18/01/2022,14/01/2022,Compliant,3.13,Income_Tax,0.0,No
COMP201116,CL113764,tax_reporting,15/03/2023,12/03/2023,Compliant,2.91,SEBI,0.0,No
COMP201117,CL100026,KYC,20/02/2024,15/02/2024,Compliant,2.24,RBI,0.0,No
COMP201118,CL106656,disclosure,18/12/2024,19/12/2024,Compliant,2.4,RBI,0.0,No
COMP201119,CL116250,KYC,17/06/2021,20/06/2021,Compliant,3.92,RBI,0.0,No
COMP201120,CL119486,tax_reporting,09/03/2025,13/03/2025,Compliant,2.83,Income_Tax,0.0,No
COMP201121,CL108910,tax_reporting,12/04/2021,09/04/2021,Compliant,1.19,SEBI,0.0,No
COMP201122,CL108845,KYC,16/08/2024,18/08/2024,Compliant,1.51,Income_Tax,0.0,No
COMP201123,CL102973,KYC,12/09/2021,17/09/2021,Compliant,2.43,SEBI,0.0,No
COMP201124,CL113283,KYC,15/10/2022,13/10/2022,Compliant,1.78,FIU,0.0,No
COMP201125,CL102789,tax_reporting,26/02/2024,22/02/2024,Compliant,1.52,Income_Tax,0.0,No
COMP201126,CL103891,AML,02/09/2022,24/10/2022,Non_compliant,8.29,RBI,15653.03,Yes
COMP201127,CL101284,KYC,18/12/2022,20/12/2022,Compliant,3.68,Income_Tax,0.0,No
COMP201128,CL111773,disclosure,21/03/2022,24/03/2022,Compliant,3.89,SEBI,0.0,No
COMP201129,CL108308,KYC,02/10/2022,05/10/2022,Compliant,1.82,SEBI,0.0,No
COMP201130,CL114365,KYC,20/03/2025,17/03/2025,Compliant,1.28,Income_Tax,0.0,No
COMP201131,CL110674,AML,17/05/2025,21/05/2025,Compliant,2.67,FIU,0.0,No
COMP201132,CL117303,tax_reporting,28/11/2021,24/11/2021,Compliant,2.98,Income_Tax,0.0,No
COMP201133,CL101504,tax_reporting,22/06/2023,23/06/2023,Compliant,2.94,SEBI,0.0,No
COMP201134,CL107410,tax_reporting,05/11/2021,01/11/2021,Compliant,1.74,SEBI,0.0,No
COMP201135,CL117638,tax_reporting,03/03/2025,,Pending,5.81,Income_Tax,0.0,Yes
COMP201136,CL106150,tax_reporting,27/08/2022,01/09/2022,Compliant,2.83,Income_Tax,0.0,No
COMP201137,CL119492,KYC,28/04/2021,28/05/2021,Non_compliant,7.34,RBI,23865.51,Yes
COMP201138,CL102699,AML,12/04/2022,15/04/2022,Compliant,3.31,FIU,0.0,No
COMP201139,CL112264,tax_reporting,22/04/2025,27/04/2025,Compliant,1.18,Income_Tax,0.0,No
COMP201140,CL118055,disclosure,15/03/2023,13/03/2023,Compliant,3.29,RBI,0.0,No
COMP201141,CL119272,AML,06/04/2022,09/04/2022,Compliant,2.33,Income_Tax,0.0,No
COMP201142,CL112185,tax_reporting,22/05/2023,12/07/2023,Non_compliant,7.78,Income_Tax,34518.1,Yes
COMP201143,CL103073,disclosure,04/03/2024,03/03/2024,Compliant,1.02,Income_Tax,0.0,No
COMP201144,CL118495,AML,02/04/2022,04/04/2022,Compliant,2.16,RBI,0.0,No
COMP201145,CL119200,KYC,31/10/2023,28/10/2023,Compliant,2.98,SEBI,0.0,No
COMP201146,CL102897,AML,11/07/2025,15/07/2025,Compliant,2.31,Income_Tax,0.0,No
COMP201147,CL103396,tax_reporting,25/02/2024,28/02/2024,Compliant,2.72,FIU,0.0,No
COMP201148,CL105918,tax_reporting,30/01/2022,02/02/2022,Compliant,2.0,RBI,0.0,No
COMP201149,CL104556,KYC,22/03/2022,17/03/2022,Compliant,2.19,RBI,0.0,No
COMP201150,CL104748,tax_reporting,23/08/2024,18/08/2024,Compliant,3.25,RBI,0.0,No
COMP201151,CL108566,KYC,17/06/2024,14/06/2024,Compliant,3.71,RBI,0.0,No
COMP201152,CL112813,tax_reporting,14/09/2023,09/09/2023,Compliant,1.57,SEBI,0.0,No
COMP201153,CL102741,disclosure,13/07/2022,14/07/2022,Compliant,1.18,SEBI,0.0,No
COMP201154,CL117378,tax_reporting,11/03/2024,14/03/2024,Compliant,2.5,RBI,0.0,No
COMP201155,CL119878,tax_reporting,28/02/2021,26/02/2021,Compliant,3.33,Income_Tax,0.0,No
COMP201156,CL103205,tax_reporting,22/11/2021,27/11/2021,Compliant,2.83,Income_Tax,0.0,No
COMP201157,CL114401,KYC,11/08/2024,16/08/2024,Compliant,3.8,SEBI,0.0,No
COMP201158,CL104732,AML,03/06/2022,01/06/2022,Compliant,1.86,SEBI,0.0,No
COMP201159,CL113323,disclosure,21/07/2021,21/07/2021,Compliant,1.74,RBI,0.0,No
COMP201160,CL112860,AML,10/11/2021,14/11/2021,Compliant,2.14,SEBI,0.0,No
COMP201161,CL114946,tax_reporting,08/02/2022,09/02/2022,Compliant,3.39,FIU,0.0,No
COMP201162,CL100819,disclosure,17/11/2021,22/11/2021,Compliant,2.17,RBI,0.0,No
COMP201163,CL111689,AML,26/08/2021,30/08/2021,Compliant,2.91,FIU,0.0,No
COMP201164,CL102406,tax_reporting,09/11/2022,04/11/2022,Compliant,3.85,RBI,0.0,No
COMP201165,CL113803,KYC,31/03/2021,03/04/2021,Compliant,3.56,FIU,0.0,No
COMP201166,CL108488,AML,17/07/2022,22/07/2022,Compliant,1.25,FIU,0.0,No
COMP201167,CL101327,KYC,16/04/2024,21/04/2024,Compliant,3.82,FIU,0.0,No
COMP201168,CL114538,disclosure,27/10/2021,31/10/2021,Compliant,3.39,Income_Tax,0.0,No
COMP201169,CL111683,KYC,19/07/2021,18/07/2021,Compliant,1.84,SEBI,0.0,No
COMP201170,CL104175,tax_reporting,05/02/2025,06/02/2025,Compliant,3.72,Income_Tax,0.0,No
COMP201171,CL118320,tax_reporting,24/02/2021,25/02/2021,Compliant,3.26,SEBI,0.0,No
COMP201172,CL113966,disclosure,17/01/2022,19/01/2022,Compliant,1.24,RBI,0.0,No
COMP201173,CL110943,KYC,21/06/2022,20/06/2022,Compliant,3.37,SEBI,0.0,No
COMP201174,CL117116,tax_reporting,03/11/2023,08/11/2023,Compliant,1.09,SEBI,0.0,No
COMP201175,CL103513,KYC,11/02/2022,16/02/2022,Compliant,3.98,Income_Tax,0.0,No
COMP201176,CL119099,disclosure,13/02/2022,,Pending,5.51,SEBI,0.0,Yes
COMP201177,CL100447,KYC,16/05/2023,18/05/2023,Compliant,2.73,RBI,0.0,No
COMP201178,CL119709,AML,28/11/2022,02/12/2022,Compliant,2.79,Income_Tax,0.0,No
COMP201179,CL119076,disclosure,07/03/2022,04/03/2022,Compliant,3.16,Income_Tax,0.0,No
COMP201180,CL100614,AML,09/06/2021,18/07/2021,Non_compliant,9.58,FIU,12020.04,Yes
COMP201181,CL113758,disclosure,19/04/2024,16/04/2024,Compliant,1.13,SEBI,0.0,No
COMP201182,CL105508,KYC,09/05/2022,,Pending,6.32,FIU,0.0,Yes
COMP201183,CL108158,tax_reporting,26/07/2024,21/07/2024,Compliant,2.45,FIU,0.0,No
COMP201184,CL110814,disclosure,01/04/2021,03/04/2021,Compliant,2.77,FIU,0.0,No
COMP201185,CL103829,tax_reporting,14/08/2021,19/08/2021,Compliant,1.83,SEBI,0.0,No
COMP201186,CL111707,disclosure,29/01/2023,24/01/2023,Compliant,2.48,Income_Tax,0.0,No
COMP201187,CL119100,disclosure,15/04/2025,11/04/2025,Compliant,2.05,RBI,0.0,No
COMP201188,CL113959,KYC,18/08/2024,20/08/2024,Compliant,1.69,RBI,0.0,No
COMP201189,CL104938,AML,29/04/2025,21/05/2025,Non_compliant,7.97,RBI,45736.75,Yes
COMP201190,CL101705,AML,16/07/2021,13/07/2021,Compliant,1.34,RBI,0.0,No
COMP201191,CL106857,disclosure,06/01/2024,10/01/2024,Compliant,1.33,FIU,0.0,No
COMP201192,CL100546,disclosure,25/01/2023,29/01/2023,Compliant,2.66,Income_Tax,0.0,No
COMP201193,CL108799,tax_reporting,14/01/2024,15/01/2024,Compliant,1.72,Income_Tax,0.0,No
COMP201194,CL107454,AML,08/04/2023,12/04/2023,Compliant,1.07,RBI,0.0,No
COMP201195,CL111614,AML,09/08/2022,10/08/2022,Compliant,1.48,RBI,0.0,No
COMP201196,CL116282,tax_reporting,18/05/2021,19/05/2021,Compliant,3.3,FIU,0.0,No
COMP201197,CL112082,AML,08/08/2023,13/08/2023,Compliant,2.11,Income_Tax,0.0,No
COMP201198,CL100602,AML,19/05/2021,16/05/2021,Compliant,3.02,FIU,0.0,No
COMP201199,CL116307,tax_reporting,05/07/2022,30/06/2022,Compliant,1.16,RBI,0.0,No
COMP201200,CL111131,KYC,03/07/2021,08/07/2021,Compliant,3.41,FIU,0.0,No
COMP201201,CL103432,AML,15/06/2025,15/06/2025,Compliant,1.33,RBI,0.0,No
COMP201202,CL117354,AML,26/08/2023,24/08/2023,Compliant,1.04,SEBI,0.0,No
COMP201203,CL109943,AML,15/08/2023,18/08/2023,Compliant,2.49,FIU,0.0,No
COMP201204,CL106721,tax_reporting,19/09/2024,16/09/2024,Compliant,1.37,RBI,0.0,No
COMP201205,CL107480,disclosure,24/11/2023,21/11/2023,Compliant,3.9,RBI,0.0,No
COMP201206,CL105232,AML,27/05/2021,23/05/2021,Compliant,1.02,SEBI,0.0,No
COMP201207,CL111157,KYC,17/02/2024,21/02/2024,Compliant,1.07,RBI,0.0,No
COMP201208,CL108351,AML,21/02/2023,21/02/2023,Compliant,1.23,SEBI,0.0,No
COMP201209,CL107032,KYC,23/07/2022,22/07/2022,Compliant,3.39,SEBI,0.0,No
COMP201210,CL102527,disclosure,05/06/2025,09/06/2025,Compliant,1.84,SEBI,0.0,No
COMP201211,CL104831,disclosure,24/05/2022,25/05/2022,Compliant,1.83,Income_Tax,0.0,No
COMP201212,CL118537,AML,15/08/2022,,Pending,5.89,Income_Tax,0.0,Yes
COMP201213,CL105969,AML,16/03/2021,12/03/2021,Compliant,2.16,SEBI,0.0,No
COMP201214,CL107832,KYC,17/12/2024,15/12/2024,Compliant,3.53,Income_Tax,0.0,No
COMP201215,CL106229,AML,16/12/2022,12/12/2022,Compliant,1.19,Income_Tax,0.0,No
COMP201216,CL117638,AML,18/03/2023,14/03/2023,Compliant,3.5,FIU,0.0,No
COMP201217,CL116376,disclosure,21/07/2024,23/07/2024,Compliant,1.68,SEBI,0.0,No
COMP201218,CL101477,AML,31/01/2025,27/01/2025,Compliant,3.99,SEBI,0.0,No
COMP201219,CL104402,tax_reporting,17/01/2021,,Pending,6.97,SEBI,0.0,Yes
COMP201220,CL119089,KYC,12/06/2021,15/06/2021,Compliant,2.17,Income_Tax,0.0,No
COMP201221,CL108686,tax_reporting,26/11/2023,26/11/2023,Compliant,2.93,FIU,0.0,No
COMP201222,CL106598,AML,18/06/2024,21/06/2024,Compliant,2.33,FIU,0.0,No
COMP201223,CL106578,AML,16/10/2021,15/10/2021,Compliant,1.45,RBI,0.0,No
COMP201224,CL113082,AML,24/08/2021,24/08/2021,Compliant,1.07,Income_Tax,0.0,No
COMP201225,CL112434,disclosure,29/11/2023,25/11/2023,Compliant,2.29,RBI,0.0,No
COMP201226,CL100793,disclosure,11/10/2022,,Pending,4.67,FIU,0.0,Yes
COMP201227,CL100126,KYC,18/03/2023,20/03/2023,Compliant,3.25,FIU,0.0,No
COMP201228,CL101831,AML,29/11/2023,27/11/2023,Compliant,1.32,SEBI,0.0,No
COMP201229,CL118195,tax_reporting,11/01/2022,13/01/2022,Compliant,3.92,Income_Tax,0.0,No
COMP201230,CL114426,disclosure,18/04/2022,19/04/2022,Compliant,3.79,SEBI,0.0,No
COMP201231,CL100359,KYC,01/11/2024,06/11/2024,Compliant,2.35,Income_Tax,0.0,No
COMP201232,CL109663,KYC,22/03/2024,22/03/2024,Compliant,2.0,FIU,0.0,No
COMP201233,CL110575,disclosure,10/11/2023,13/11/2023,Compliant,1.4,RBI,0.0,No
COMP201234,CL114675,KYC,21/09/2022,18/09/2022,Compliant,3.44,FIU,0.0,No
COMP201235,CL104360,tax_reporting,12/03/2023,09/03/2023,Compliant,3.86,RBI,0.0,No
COMP201236,CL110514,disclosure,03/05/2023,07/05/2023,Compliant,3.88,SEBI,0.0,No
COMP201237,CL119527,AML,22/11/2024,25/12/2024,Non_compliant,6.09,RBI,21083.69,Yes
COMP201238,CL116464,KYC,16/02/2023,14/02/2023,Compliant,3.84,RBI,0.0,No
COMP201239,CL110228,AML,07/02/2025,07/02/2025,Compliant,3.8,Income_Tax,0.0,No
COMP201240,CL110294,tax_reporting,06/07/2022,08/07/2022,Compliant,3.17,FIU,0.0,No
COMP201241,CL110441,tax_reporting,25/06/2024,,Pending,5.41,RBI,0.0,Yes
COMP201242,CL102671,disclosure,21/04/2024,05/06/2024,Non_compliant,8.35,FIU,25947.69,Yes
COMP201243,CL110395,AML,09/09/2022,10/09/2022,Compliant,2.87,Income_Tax,0.0,No
COMP201244,CL104985,AML,20/04/2021,21/04/2021,Compliant,2.88,RBI,0.0,No
COMP201245,CL112678,AML,03/10/2023,03/10/2023,Compliant,2.74,SEBI,0.0,No
COMP201246,CL103165,tax_reporting,19/05/2021,,Pending,5.86,SEBI,0.0,Yes
COMP201247,CL116935,KYC,01/01/2023,01/01/2023,Compliant,2.44,RBI,0.0,No
COMP201248,CL101977,disclosure,29/07/2021,24/07/2021,Compliant,1.48,SEBI,0.0,No
COMP201249,CL113436,disclosure,28/12/2021,,Pending,5.05,RBI,0.0,Yes
COMP201250,CL103397,disclosure,01/05/2023,01/05/2023,Compliant,3.32,RBI,0.0,No
COMP201251,CL112769,tax_reporting,14/01/2023,13/01/2023,Compliant,2.31,SEBI,0.0,No
COMP201252,CL108435,AML,06/02/2025,08/02/2025,Compliant,2.1,SEBI,0.0,No
COMP201253,CL119452,disclosure,02/10/2024,05/10/2024,Compliant,1.89,FIU,0.0,No
COMP201254,CL102142,tax_reporting,11/03/2022,06/03/2022,Compliant,3.01,RBI,0.0,No
COMP201255,CL108445,disclosure,26/10/2021,03/12/2021,Non_compliant,8.34,RBI,49322.14,Yes
COMP201256,CL105839,KYC,26/01/2021,21/01/2021,Compliant,2.92,FIU,0.0,No
COMP201257,CL103399,KYC,01/11/2023,29/10/2023,Compliant,2.91,FIU,0.0,No
COMP201258,CL106429,disclosure,01/06/2023,29/05/2023,Compliant,3.9,RBI,0.0,No
COMP201259,CL101288,KYC,05/05/2021,02/05/2021,Compliant,2.29,FIU,0.0,No
COMP201260,CL110022,disclosure,03/04/2023,29/03/2023,Compliant,3.01,SEBI,0.0,No
COMP201261,CL103774,KYC,08/03/2024,,Pending,6.49,Income_Tax,0.0,Yes
COMP201262,CL108587,disclosure,03/03/2024,27/02/2024,Compliant,1.94,RBI,0.0,No
COMP201263,CL100410,disclosure,09/02/2024,,Pending,4.63,SEBI,0.0,Yes
COMP201264,CL116600,KYC,06/05/2022,06/05/2022,Compliant,3.72,SEBI,0.0,No
COMP201265,CL115574,AML,01/10/2021,21/11/2021,Non_compliant,7.62,Income_Tax,20799.61,Yes
COMP201266,CL102796,tax_reporting,10/03/2023,11/03/2023,Compliant,3.9,FIU,0.0,No
COMP201267,CL101634,AML,07/10/2021,,Pending,4.86,Income_Tax,0.0,Yes
COMP201268,CL104634,AML,08/02/2025,11/02/2025,Compliant,2.15,SEBI,0.0,No
COMP201269,CL113850,disclosure,22/04/2025,25/04/2025,Compliant,2.11,RBI,0.0,No
COMP201270,CL101144,KYC,21/12/2024,17/12/2024,Compliant,3.35,FIU,0.0,No
COMP201271,CL114848,AML,25/11/2023,26/11/2023,Compliant,2.04,RBI,0.0,No
COMP201272,CL119332,AML,17/04/2024,,Pending,4.33,FIU,0.0,Yes
COMP201273,CL100930,disclosure,22/05/2022,18/05/2022,Compliant,3.17,RBI,0.0,No
COMP201274,CL107794,disclosure,06/07/2023,,Pending,4.68,FIU,0.0,Yes
COMP201275,CL105872,disclosure,10/01/2022,28/01/2022,Non_compliant,9.41,Income_Tax,5985.78,Yes
COMP201276,CL110959,tax_reporting,15/10/2024,14/10/2024,Compliant,2.21,SEBI,0.0,No
COMP201277,CL113545,AML,07/08/2024,,Pending,6.95,SEBI,0.0,Yes
COMP201278,CL109070,KYC,04/04/2023,04/04/2023,Compliant,2.57,SEBI,0.0,No
COMP201279,CL117420,AML,14/02/2023,15/02/2023,Compliant,2.93,FIU,0.0,No
COMP201280,CL101615,tax_reporting,19/01/2023,14/01/2023,Compliant,1.49,FIU,0.0,No
COMP201281,CL115211,disclosure,24/05/2021,06/06/2021,Non_compliant,7.51,Income_Tax,17767.84,Yes
COMP201282,CL114417,AML,03/05/2022,02/05/2022,Compliant,2.41,SEBI,0.0,No
COMP201283,CL108091,AML,14/04/2021,10/04/2021,Compliant,1.38,SEBI,0.0,No
COMP201284,CL119810,disclosure,06/08/2023,02/08/2023,Compliant,1.51,Income_Tax,0.0,No
COMP201285,CL103292,tax_reporting,27/07/2024,27/07/2024,Compliant,1.66,SEBI,0.0,No
COMP201286,CL108063,disclosure,17/03/2025,18/03/2025,Compliant,3.09,FIU,0.0,No
COMP201287,CL113948,disclosure,09/02/2023,14/02/2023,Compliant,2.08,SEBI,0.0,No
COMP201288,CL102121,KYC,21/10/2022,24/10/2022,Compliant,2.88,Income_Tax,0.0,No
COMP201289,CL113667,disclosure,25/06/2021,20/06/2021,Compliant,3.32,Income_Tax,0.0,No
COMP201290,CL108037,AML,27/04/2023,22/04/2023,Compliant,2.58,Income_Tax,0.0,No
COMP201291,CL108279,AML,23/10/2022,21/10/2022,Compliant,2.29,SEBI,0.0,No
COMP201292,CL103017,disclosure,20/05/2025,18/05/2025,Compliant,2.86,RBI,0.0,No
COMP201293,CL111886,KYC,30/04/2021,01/05/2021,Compliant,3.91,FIU,0.0,No
COMP201294,CL103447,disclosure,27/09/2023,30/09/2023,Compliant,2.21,FIU,0.0,No
COMP201295,CL117588,KYC,02/05/2023,02/05/2023,Compliant,2.31,SEBI,0.0,No
COMP201296,CL112698,AML,19/02/2022,24/02/2022,Compliant,3.97,FIU,0.0,No
COMP201297,CL100303,disclosure,17/07/2024,17/07/2024,Compliant,3.41,Income_Tax,0.0,No
COMP201298,CL106918,KYC,08/01/2022,10/01/2022,Compliant,1.73,SEBI,0.0,No
COMP201299,CL108494,AML,25/12/2021,08/01/2022,Non_compliant,7.75,Income_Tax,21312.16,Yes
COMP201300,CL101045,tax_reporting,11/12/2022,20/01/2023,Non_compliant,8.89,FIU,25695.03,Yes
COMP201301,CL117971,disclosure,06/07/2025,07/08/2025,Non_compliant,7.19,SEBI,9119.01,Yes
COMP201302,CL106591,AML,12/07/2022,28/08/2022,Non_compliant,8.73,SEBI,6441.26,Yes
COMP201303,CL106805,tax_reporting,18/07/2022,20/08/2022,Non_compliant,9.91,SEBI,20509.65,Yes
COMP201304,CL117620,tax_reporting,12/12/2021,27/01/2022,Non_compliant,6.38,FIU,20151.19,Yes
COMP201305,CL107426,disclosure,01/05/2024,29/04/2024,Compliant,2.29,Income_Tax,0.0,No
COMP201306,CL113817,tax_reporting,04/10/2023,02/10/2023,Compliant,1.17,SEBI,0.0,No
COMP201307,CL103605,AML,14/04/2023,16/04/2023,Compliant,3.53,RBI,0.0,No
COMP201308,CL111009,KYC,22/01/2021,25/01/2021,Compliant,1.72,SEBI,0.0,No
COMP201309,CL109110,KYC,04/04/2025,04/04/2025,Compliant,2.66,Income_Tax,0.0,No
COMP201310,CL113980,KYC,29/04/2023,24/04/2023,Compliant,3.78,Income_Tax,0.0,No
COMP201311,CL110251,disclosure,04/07/2022,02/07/2022,Compliant,3.66,FIU,0.0,No
COMP201312,CL118851,tax_reporting,05/05/2025,30/04/2025,Compliant,3.92,Income_Tax,0.0,No
COMP201313,CL104049,AML,27/01/2021,29/01/2021,Compliant,3.59,SEBI,0.0,No
COMP201314,CL114841,tax_reporting,20/05/2025,,Pending,4.14,SEBI,0.0,Yes
COMP201315,CL101492,AML,13/08/2023,16/08/2023,Compliant,1.06,Income_Tax,0.0,No
COMP201316,CL102669,AML,14/07/2023,17/07/2023,Compliant,3.35,Income_Tax,0.0,No
COMP201317,CL114979,AML,26/06/2024,01/07/2024,Compliant,3.85,RBI,0.0,No
COMP201318,CL106108,tax_reporting,09/03/2024,08/03/2024,Compliant,3.92,SEBI,0.0,No
COMP201319,CL103583,AML,25/10/2023,,Pending,5.67,FIU,0.0,Yes
COMP201320,CL103783,AML,30/01/2023,02/02/2023,Compliant,2.39,RBI,0.0,No
COMP201321,CL103097,AML,25/05/2023,21/05/2023,Compliant,1.86,FIU,0.0,No
COMP201322,CL118658,tax_reporting,27/10/2022,25/10/2022,Compliant,3.56,SEBI,0.0,No
COMP201323,CL118744,disclosure,13/11/2023,08/11/2023,Compliant,1.35,Income_Tax,0.0,No
COMP201324,CL108122,KYC,07/06/2024,03/06/2024,Compliant,1.53,FIU,0.0,No
COMP201325,CL104971,disclosure,01/03/2024,13/04/2024,Non_compliant,7.43,FIU,43806.63,Yes
COMP201326,CL113834,disclosure,20/10/2022,15/10/2022,Compliant,1.43,FIU,0.0,No
COMP201327,CL111728,AML,01/03/2022,03/03/2022,Compliant,2.66,Income_Tax,0.0,No
COMP201328,CL114126,KYC,08/01/2024,04/01/2024,Compliant,1.06,SEBI,0.0,No
COMP201329,CL112925,tax_reporting,16/05/2025,18/05/2025,Compliant,2.11,FIU,0.0,No
COMP201330,CL117556,disclosure,01/04/2021,05/04/2021,Compliant,2.9,FIU,0.0,No
COMP201331,CL115057,AML,13/12/2024,13/12/2024,Compliant,3.28,RBI,0.0,No
COMP201332,CL105743,KYC,06/04/2022,06/04/2022,Compliant,1.14,FIU,0.0,No
COMP201333,CL100225,KYC,30/12/2023,31/12/2023,Compliant,1.74,Income_Tax,0.0,No
COMP201334,CL114768,tax_reporting,14/05/2024,10/05/2024,Compliant,3.75,RBI,0.0,No
COMP201335,CL100690,KYC,05/10/2021,09/10/2021,Compliant,2.65,Income_Tax,0.0,No
COMP201336,CL101923,KYC,25/09/2021,29/09/2021,Compliant,2.19,RBI,0.0,No
COMP201337,CL102550,tax_reporting,18/08/2021,14/08/2021,Compliant,1.15,FIU,0.0,No
COMP201338,CL101149,disclosure,27/07/2024,,Pending,6.97,RBI,0.0,Yes
COMP201339,CL104200,tax_reporting,16/04/2025,20/04/2025,Compliant,1.46,RBI,0.0,No
COMP201340,CL106970,disclosure,24/04/2022,29/04/2022,Compliant,1.78,FIU,0.0,No
COMP201341,CL108321,KYC,30/07/2022,26/07/2022,Compliant,3.8,Income_Tax,0.0,No
COMP201342,CL102153,tax_reporting,08/06/2022,07/06/2022,Compliant,3.7,SEBI,0.0,No
COMP201343,CL106568,AML,08/11/2024,10/11/2024,Compliant,3.71,SEBI,0.0,No
COMP201344,CL109043,tax_reporting,04/08/2021,03/08/2021,Compliant,2.52,RBI,0.0,No
COMP201345,CL114364,AML,26/10/2022,24/10/2022,Compliant,3.35,Income_Tax,0.0,No
COMP201346,CL107336,tax_reporting,13/02/2024,08/02/2024,Compliant,1.57,SEBI,0.0,No
COMP201347,CL106663,KYC,04/04/2024,06/04/2024,Compliant,3.38,Income_Tax,0.0,No
COMP201348,CL105207,tax_reporting,22/08/2022,20/08/2022,Compliant,3.18,Income_Tax,0.0,No
COMP201349,CL104170,tax_reporting,27/03/2025,25/03/2025,Compliant,3.93,FIU,0.0,No
COMP201350,CL103327,disclosure,07/08/2021,02/08/2021,Compliant,3.48,SEBI,0.0,No
COMP201351,CL114032,tax_reporting,23/03/2025,,Pending,6.19,SEBI,0.0,Yes
COMP201352,CL110567,KYC,09/09/2022,04/11/2022,Non_compliant,7.11,RBI,26049.83,Yes
COMP201353,CL104470,KYC,24/06/2021,22/06/2021,Compliant,1.18,FIU,0.0,No
COMP201354,CL110518,KYC,04/03/2021,08/03/2021,Compliant,2.79,RBI,0.0,No
COMP201355,CL114160,disclosure,01/10/2023,,Pending,6.2,Income_Tax,0.0,Yes
COMP201356,CL119630,tax_reporting,28/08/2022,25/08/2022,Compliant,2.64,RBI,0.0,No
COMP201357,CL101474,AML,28/03/2024,30/03/2024,Compliant,3.29,SEBI,0.0,No
COMP201358,CL110666,KYC,09/02/2021,,Pending,6.67,RBI,0.0,Yes
COMP201359,CL113449,KYC,07/03/2022,12/03/2022,Compliant,1.59,Income_Tax,0.0,No
COMP201360,CL117969,disclosure,06/05/2024,07/05/2024,Compliant,2.08,Income_Tax,0.0,No
COMP201361,CL104847,disclosure,17/02/2024,13/02/2024,Compliant,1.12,FIU,0.0,No
